Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
715,63,RL,53,03933,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,8,8,0692,0699,Gable,CompShg,Plywood,Plywood,None,3,TA,TA,CBlock,Gd,Gd,Gd,GLQ,0733,Unf,3,3,0733,GasA,TA,Y,SBrkr,0733,3,3,0733,4,3,4,3,4,0,TA,8,Typ,3,NA,NA,NA,NA,3,3,NA,NA,Y,073,3,3,3,3,3,NA,NA,NA,3,4,7336,WD,Alloca,375444
704,53,RL,58,6404,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2,8,7331,7331,Gable,CompShg,VinylSd,VinylSd,None,3,Gd,TA,PConc,Gd,TA,No,Unf,3,Unf,3,951,951,GasA,Ex,Y,SBrkr,951,951,3,0279,3,3,7,0,4,0,Gd,2,Typ,3,NA,Attchd,7331,RFn,7,827,TA,TA,Y,092,85,3,3,3,3,NA,NA,NA,3,1,7336,WD,Normal,354444
703,23,RM,53,6533,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,2,0603,7337,Gable,CompShg,Persona1,Persona2,None,3,TA,Gd,BrkTil,Fa,Fa,No,Unf,3,Unf,3,751,751,GasA,Ex,Y,SBrkr,259,551,3,0147,3,3,7,3,7,0,TA,2,Typ,3,NA,Detchd,0603,Unf,7,453,TA,Gd,Y,723,3,007,3,3,3,NA,GdPrv,NA,3,8,7332,WD,Abnorml,312444
702,73,RL,58,5259,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,9,0650,0665,Hip,CompShg,HdBoard,HdBoard,None,3,TA,Gd,CBlock,TA,TA,Mn,GLQ,947,Unf,3,93,607,GasA,Gd,Y,SBrkr,607,3,3,607,0,0,0,3,4,0,Gd,8,Typ,3,NA,Detchd,0657,Unf,0,799,TA,TA,Y,059,3,3,3,3,3,NA,GdPrv,NA,3,8,7339,WD,Normal,302444
701,73,RL,58,9183,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,2,8,7333,7330,Gable,CompShg,VinylSd,VinylSd,BrkFace,039,TA,TA,PConc,Gd,TA,No,Unf,3,Unf,3,0416,0416,GasA,Ex,Y,SBrkr,0416,3,3,0416,3,3,7,3,4,0,TA,5,Typ,3,NA,Attchd,7333,Unf,7,846,TA,TA,Y,073,88,3,3,3,3,NA,GdPrv,NA,3,07,7332,WD,Normal,375444
700,93,RL,23,07995,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,8,5,0654,0666,Gable,CompShg,HdBoard,HdBoard,None,3,TA,TA,CBlock,Gd,TA,Av,ALQ,111,Unf,3,25,873,GasA,Ex,Y,SBrkr,0151,3,3,0151,3,0,7,3,4,0,TA,5,Min2,0,TA,Attchd,0662,RFn,7,193,TA,TA,Y,437,3,3,3,033,3,NA,NA,NA,3,03,7336,WD,Normal,379444
709,073,RL,10,8468,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,9,8,0664,0664,Gable,CompShg,HdBoard,HdBoard,None,3,Gd,TA,PConc,Gd,TA,No,GLQ,244,Unf,3,531,0442,GasA,Gd,Y,SBrkr,0442,3,3,0442,0,3,7,3,7,0,Gd,8,Typ,0,TA,Attchd,0664,RFn,7,157,TA,TA,Y,65,3,23,059,3,3,NA,NA,NA,3,03,7339,WD,Normal,364444
708,53,RL,NA,9654,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,9,6,0625,0665,Hip,CompShg,VinylSd,VinylSd,BrkFace,796,Ex,Gd,CBlock,TA,Gd,No,GLQ,828,ALQ,93,192,0017,GasA,Ex,Y,SBrkr,0028,0813,3,7208,3,0,4,0,1,0,Gd,00,Typ,7,TA,BuiltIn,0661,Fin,7,940,TA,TA,Y,3,731,3,3,3,3,NA,NA,NA,3,2,7339,WD,Normal,255644
707,53,RL,NA,9268,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,2,8,7333,7333,Gable,CompShg,VinylSd,VinylSd,None,3,Gd,TA,PConc,Gd,TA,No,GLQ,433,Unf,3,587,687,GasA,Ex,Y,SBrkr,693,0725,3,7785,3,3,7,0,1,0,Gd,9,Typ,0,TA,BuiltIn,7333,Fin,7,881,TA,TA,Y,771,81,3,3,3,3,NA,NA,NA,3,1,7336,WD,Normal,218444
706,23,RM,58,00233,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,2,2,0993,7334,Mansard,CompShg,Stucco,Stucco,None,3,Gd,TA,Stone,TA,Fa,No,Unf,3,Unf,3,0713,0713,GasW,TA,N,SBrkr,0473,0473,3,7513,3,3,0,0,1,0,Gd,9,Typ,0,Gd,Detchd,0683,Unf,1,951,TA,TA,N,090,3,495,3,3,3,NA,NA,NA,3,8,7336,WD,Normal,289575
705,73,RL,86,03864,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,2,8,0665,0665,Hip,CompShg,VinylSd,VinylSd,BrkFace,449,Gd,TA,PConc,Gd,TA,No,GLQ,606,Unf,3,930,0273,GasA,Ex,Y,SBrkr,0273,3,3,0273,0,3,7,3,4,0,Gd,2,Typ,0,TA,Attchd,0665,Fin,7,872,TA,TA,Y,713,85,081,3,3,3,NA,NA,NA,3,4,7303,WD,Normal,284044
794,83,RL,83,9138,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,0.5Fin,1,4,0618,0683,Gable,CompShg,WdShing,Persona2,None,3,TA,TA,Slab,NA,NA,NA,NA,3,NA,3,3,3,Wall,TA,N,FuseF,0399,110,3,0876,3,3,7,3,1,0,TA,6,Mod,3,NA,Detchd,0618,Unf,0,713,TA,TA,N,67,3,098,3,3,3,NA,NA,NA,3,1,7336,WD,Normal,56444
793,83,RM,88,9933,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,0.5Fin,1,2,0603,7331,Gable,CompShg,Persona1,Persona1,None,3,TA,TA,BrkTil,TA,Fa,No,Unf,3,Unf,3,825,825,GasA,Gd,Y,SBrkr,267,419,3,0013,3,3,0,3,4,0,TA,2,Min2,3,NA,NA,NA,NA,3,3,NA,NA,N,3,053,3,3,3,3,NA,NA,NA,3,5,7303,WD,Normal,58944
792,53,RL,NA,2283,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,2,8,7334,7334,Gable,CompShg,VinylSd,VinylSd,None,3,Gd,TA,PConc,Gd,TA,No,Unf,3,Unf,3,553,553,GasA,Ex,Y,SBrkr,553,553,3,0473,3,3,7,0,4,0,Gd,5,Typ,3,NA,Attchd,7334,Fin,7,133,TA,TA,Y,3,19,3,3,3,3,NA,NA,NA,3,9,7332,WD,Normal,382444
791,73,RL,26,6745,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,0662,0662,Gable,CompShg,VinylSd,VinylSd,None,3,TA,Gd,PConc,Gd,TA,Gd,GLQ,0733,Unf,3,726,0126,GasA,Ex,Y,SBrkr,0161,3,3,0161,0,3,7,3,4,0,Gd,5,Typ,3,NA,Attchd,0662,RFn,7,825,TA,TA,Y,059,72,3,3,3,3,NA,NA,NA,3,2,7335,WD,Normal,237444
790,53,RL,93,03713,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,8,7338,7338,Gable,CompShg,VinylSd,VinylSd,BrkFace,029,Gd,TA,PConc,Gd,TA,Mn,Unf,3,Unf,3,0343,0343,GasA,Gd,Y,SBrkr,0349,0353,3,7369,3,3,7,0,4,0,Ex,9,Typ,0,Gd,Attchd,7338,RFn,4,929,TA,TA,Y,067,87,3,3,3,3,NA,NA,NA,3,4,7335,WD,Normal,279944
799,73,RL,50,2643,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,9,0656,7338,Gable,CompShg,Plywood,Plywood,None,3,TA,TA,CBlock,TA,TA,No,GLQ,146,LwQ,127,008,0375,GasA,Gd,Y,SBrkr,0375,3,3,0375,0,3,0,3,4,0,Gd,8,Typ,3,NA,Detchd,0656,RFn,7,113,TA,TA,Y,020,19,3,3,3,3,NA,NA,NA,3,2,7336,WD,Normal,398444
798,053,FV,41,4743,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,5,8,0666,0666,Gable,CompShg,MetalSd,MetalSd,BrkFace,961,TA,TA,PConc,Gd,TA,No,GLQ,490,Unf,3,419,276,GasA,Gd,Y,SBrkr,217,276,3,0120,3,3,7,0,4,0,TA,5,Typ,3,NA,Detchd,0666,Unf,7,113,TA,TA,Y,3,71,3,3,3,3,NA,NA,NA,3,4,7336,WD,Normal,372944
797,53,RL,59,03256,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,9,8,7332,7332,Gable,CompShg,VinylSd,VinylSd,None,3,Gd,TA,PConc,Gd,TA,Av,GLQ,73,Unf,3,915,955,GasA,Ex,Y,SBrkr,955,637,3,0259,3,3,7,0,4,0,Gd,2,Typ,3,NA,Attchd,7332,RFn,7,829,TA,TA,Y,011,038,3,3,3,3,NA,NA,NA,3,1,7336,WD,Normal,232444
796,53,RL,NA,00505,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,2Story,5,8,0629,0629,Hip,CompShg,HdBoard,HdBoard,BrkCmn,479,TA,TA,CBlock,TA,TA,Mn,Rec,149,Unf,3,741,527,GasA,TA,Y,SBrkr,527,201,3,0495,3,3,7,0,4,0,TA,5,Typ,0,TA,Attchd,0629,Fin,7,113,TA,TA,Y,448,3,3,3,3,3,NA,GdPrv,NA,3,1,7303,WD,Abnorml,396544
795,053,FV,71,7793,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,2,8,0666,0666,Gable,CompShg,MetalSd,MetalSd,BrkFace,453,TA,TA,PConc,Gd,TA,No,ALQ,816,Unf,3,068,211,GasA,Gd,Y,SBrkr,282,211,3,0830,3,3,7,0,4,0,TA,5,Typ,3,NA,Detchd,0666,Unf,7,113,TA,TA,Y,3,3,3,3,3,3,NA,NA,NA,3,9,7339,WD,Normal,375044
784,53,RL,58,07782,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,8,0668,0668,Gable,CompShg,VinylSd,VinylSd,BrkFace,804,Gd,TA,PConc,Gd,TA,Av,LwQ,85,ALQ,51,0069,0409,GasA,Ex,Y,SBrkr,0479,0734,3,7840,3,3,7,0,1,0,Gd,6,Typ,0,TA,Attchd,0668,RFn,4,287,TA,TA,Y,777,69,3,3,3,3,NA,NA,NA,3,00,7332,WD,Normal,254444
783,73,RL,23,6033,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,0686,0686,Hip,CompShg,Persona1,Persona1,None,3,TA,TA,CBlock,TA,TA,No,Rec,507,Unf,3,787,951,GasA,Ex,Y,SBrkr,951,3,3,951,3,3,0,3,7,0,TA,8,Typ,3,NA,Detchd,7339,Unf,0,433,Ex,Ex,Y,3,3,3,3,3,3,NA,NA,Shed,183,03,7336,WD,Normal,327944
782,43,RM,53,5600,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,8,8,0671,0683,Gable,CompShg,Persona1,Persona1,None,3,TA,TA,PConc,TA,TA,Mn,LwQ,138,Unf,3,213,0018,GasA,TA,Y,SBrkr,0430,3,3,0430,3,3,0,3,7,0,Fa,8,Min1,3,NA,Detchd,0658,Unf,7,113,TA,TA,Y,3,3,3,3,3,3,NA,NA,NA,3,03,7336,WD,Normal,344444
781,53,FV,27,9513,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,2,8,7336,7336,Gable,CompShg,VinylSd,VinylSd,None,3,TA,TA,PConc,Gd,TA,Mn,GLQ,71,Unf,3,247,285,GasA,Ex,Y,SBrkr,251,294,3,0812,3,3,7,0,4,0,Gd,2,Typ,3,NA,Attchd,7336,Unf,7,501,TA,TA,Y,056,18,3,3,3,3,NA,NA,NA,3,5,7303,Con,Normal,239244
780,53,RL,97,6143,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,8,0666,0666,Gable,CompShg,VinylSd,VinylSd,BrkFace,524,Gd,TA,PConc,Gd,TA,Mn,GLQ,0054,Unf,3,96,0787,GasA,Ex,Y,SBrkr,0759,0362,3,7458,0,3,7,0,4,0,Gd,9,Typ,0,Gd,Attchd,0666,RFn,4,985,TA,TA,Y,3,079,3,3,093,3,NA,NA,NA,3,2,7336,WD,Normal,117444
789,073,RL,43,6816,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,9,8,0668,0665,Hip,CompShg,BrkFace,BrkFace,None,3,Gd,Gd,PConc,Gd,Gd,Av,LwQ,142,GLQ,0382,3,0161,GasA,Ex,Y,SBrkr,0161,3,3,0161,0,3,0,0,7,0,Ex,5,Typ,0,Gd,Attchd,0668,Fin,7,190,TA,TA,Y,3,43,3,3,705,3,NA,NA,NA,3,1,7335,WD,Normal,274444
788,73,RL,28,01892,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,8,7339,7339,Gable,CompShg,VinylSd,VinylSd,Stone,791,Gd,TA,PConc,Gd,TA,No,Unf,3,Unf,3,0169,0169,GasA,Ex,Y,SBrkr,0835,3,3,0835,3,3,7,3,7,0,Ex,5,Typ,0,Gd,Attchd,7339,Fin,7,867,TA,TA,Y,3,021,3,3,3,3,NA,NA,NA,3,9,7339,New,Partial,280312
787,53,RL,93,03170,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,2,8,0699,0699,Gable,CompShg,HdBoard,HdBoard,BrkFace,17,TA,TA,CBlock,Gd,TA,No,GLQ,461,Unf,3,895,693,GasA,TA,Y,SBrkr,693,241,3,0201,3,3,7,0,4,0,TA,2,Typ,0,TA,Attchd,0699,Unf,7,165,TA,TA,Y,779,55,085,3,3,3,NA,MnPrv,Shed,833,4,7303,WD,Normal,358944
786,83,RL,28,07839,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,0.5Fin,5,2,0613,0698,Gable,CompShg,VinylSd,VinylSd,None,3,TA,TA,CBlock,Gd,TA,Mn,ALQ,553,Unf,3,474,694,GasA,Ex,Y,SBrkr,694,252,3,0283,0,3,7,3,1,0,TA,2,Mod,3,NA,Attchd,0696,Unf,0,174,TA,TA,Y,718,3,085,3,3,3,NA,NA,Shed,0433,2,7339,WD,Normal,384444
785,73,RL,23,6033,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2,8,7331,7338,Hip,CompShg,VinylSd,VinylSd,None,3,Gd,TA,PConc,Gd,TA,No,GLQ,71,Unf,3,0945,0953,GasA,Ex,Y,SBrkr,0945,3,3,0945,3,3,7,3,4,0,Gd,9,Typ,0,Gd,Attchd,7331,Fin,7,191,TA,TA,Y,073,44,3,3,3,3,NA,NA,NA,3,03,7335,WD,Normal,238617
774,53,RL,12,84831,Pave,NA,IR2,HLS,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,2Story,9,8,7334,7334,Hip,CompShg,CemntBd,Persona2,BrkFace,534,Ex,TA,PConc,Gd,TA,Gd,ALQ,0105,Unf,3,741,0583,GasA,Ex,Y,SBrkr,0563,0896,3,4726,0,3,4,0,1,0,Ex,07,Mod,0,Gd,BuiltIn,7334,Fin,4,910,TA,TA,Y,834,45,3,3,703,3,NA,NA,NA,3,5,7303,WD,Normal,916444
773,98,RL,NA,2787,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,8,8,0697,0697,Hip,CompShg,Persona1,Persona1,None,3,TA,TA,CBlock,Gd,TA,Av,GLQ,598,Unf,3,024,989,GasA,TA,Y,SBrkr,989,3,3,989,0,3,0,3,7,0,TA,8,Typ,3,NA,Detchd,0694,Unf,7,825,TA,TA,Y,073,3,3,3,3,3,NA,NA,NA,3,1,7336,WD,Normal,310544
772,73,RL,52,9922,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,1,8,0680,0680,Gable,CompShg,Persona1,Persona1,None,3,TA,TA,CBlock,Fa,Fa,No,LwQ,945,Unf,3,3,945,GasA,TA,Y,FuseF,0773,3,3,0773,3,3,0,3,7,0,TA,5,Typ,3,NA,Detchd,0680,Unf,7,465,TA,TA,Y,3,3,3,3,3,3,NA,NA,NA,3,1,7335,COD,Normal,342444
771,93,RL,61,2906,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,5,8,0625,0625,Gable,CompShg,Plywood,Plywood,None,3,TA,TA,CBlock,TA,TA,Av,ALQ,177,BLQ,072,193,0376,GasA,TA,Y,SBrkr,0002,3,3,0002,0,3,0,3,4,0,TA,5,Typ,0,TA,Detchd,0625,Unf,7,527,TA,TA,Y,011,3,3,3,3,3,NA,MnPrv,NA,3,4,7303,WD,Abnorml,347444
770,73,RL,23,03083,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,8,8,0689,0689,Gable,CompShg,Persona1,Persona1,None,0,TA,TA,CBlock,TA,TA,No,Rec,185,Unf,3,185,607,GasA,Ex,Y,FuseA,607,3,3,607,3,3,0,3,7,0,TA,8,Typ,3,NA,Attchd,0689,RFn,0,728,TA,TA,Y,3,3,3,3,3,3,NA,NA,NA,3,2,7332,COD,Normal,330944
779,73,RL,003,01775,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,8,7335,7335,Hip,CompShg,VinylSd,VinylSd,BrkFace,428,Gd,TA,PConc,Gd,TA,Av,Unf,3,Unf,3,0648,0648,GasA,Gd,Y,SBrkr,0624,3,3,0624,3,3,7,3,4,0,Gd,6,Typ,0,Gd,Attchd,7335,Fin,4,968,TA,TA,Y,408,18,3,3,3,3,NA,NA,NA,3,2,7332,New,Partial,159444
778,073,RM,47,1833,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,5,8,0669,0669,Hip,CompShg,VinylSd,VinylSd,BrkFace,473,TA,TA,PConc,Ex,TA,No,GLQ,955,Unf,3,449,0731,GasA,Ex,Y,SBrkr,0731,3,3,0731,0,3,7,3,7,0,TA,8,Typ,3,NA,Attchd,0669,Fin,7,107,TA,TA,Y,3,712,3,3,3,3,NA,NA,NA,3,5,7336,WD,Normal,382444
777,73,RL,95,00703,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2,8,7338,7335,Gable,CompShg,VinylSd,VinylSd,BrkFace,713,Gd,TA,PConc,Gd,TA,Av,GLQ,73,Unf,3,0861,0501,GasA,Ex,Y,SBrkr,0501,3,3,0501,3,3,7,3,4,0,Gd,2,Typ,3,NA,Attchd,7338,RFn,4,958,TA,TA,Y,011,86,3,3,3,3,NA,NA,NA,3,2,7335,New,Partial,223944
776,73,RL,033,04483,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,8,8,0621,0621,Hip,CompShg,HdBoard,Plywood,None,3,TA,TA,CBlock,TA,TA,No,ALQ,257,Unf,3,037,951,GasA,TA,Y,SBrkr,961,3,3,961,0,3,0,3,4,0,TA,8,Typ,0,Fa,Attchd,0621,Unf,7,113,TA,TA,Y,710,3,3,3,3,3,NA,MnPrv,NA,3,5,7335,WD,Normal,302944
775,63,RH,53,9133,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,1Story,8,8,0622,0622,Gable,CompShg,Plywood,Plywood,BrkFace,473,TA,TA,Slab,NA,NA,NA,NA,3,NA,3,3,3,GasA,TA,Y,SBrkr,7373,3,3,7373,3,3,7,3,1,7,TA,03,Typ,7,TA,Detchd,0622,Unf,7,543,TA,TA,Y,3,3,3,3,3,3,NA,NA,NA,3,03,7332,WD,Normal,300444
764,63,RL,29,03843,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,5,8,0622,0622,Gable,CompShg,Plywood,ImStucc,BrkFace,63,TA,TA,CBlock,Gd,TA,Gd,GLQ,628,Unf,3,3,628,GasA,TA,Y,SBrkr,0331,3,3,0331,0,3,0,3,7,0,TA,1,Typ,3,NA,Attchd,0622,Unf,7,831,TA,TA,Y,3,3,3,3,3,3,NA,NA,NA,3,8,7335,WD,Normal,319444
763,73,RL,54,2928,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,2,8,0668,0665,Gable,CompShg,HdBoard,HdBoard,BrkFace,49,TA,TA,PConc,Gd,Gd,No,Unf,3,Unf,3,0742,0742,GasA,Gd,Y,SBrkr,0784,3,3,0784,3,3,7,3,4,0,TA,5,Typ,0,TA,Attchd,0668,Fin,7,137,TA,TA,Y,773,70,3,3,3,3,NA,NA,NA,3,5,7332,WD,Normal,378444
762,53,RL,58,2084,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,5,8,0667,0667,Gable,CompShg,VinylSd,VinylSd,None,3,Gd,Gd,PConc,Gd,TA,No,ALQ,492,Unf,3,421,250,GasA,Ex,Y,SBrkr,903,264,3,0534,3,3,7,0,4,0,Gd,2,Typ,3,NA,Attchd,0667,RFn,7,191,TA,TA,Y,3,071,3,3,3,3,NA,NA,NA,3,2,7335,WD,Normal,379544
761,73,RL,52,05798,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2,8,7330,7337,Gable,CompShg,VinylSd,VinylSd,None,3,Gd,TA,PConc,Gd,TA,No,Unf,3,Unf,3,0104,0104,GasA,Ex,Y,SBrkr,0143,3,3,0143,3,3,7,3,4,0,Gd,5,Typ,3,NA,Attchd,7330,RFn,7,538,TA,TA,Y,3,44,3,3,3,3,NA,NA,NA,3,5,7336,WD,Normal,367344
760,98,RL,NA,6030,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,8,5,0629,0629,Gable,CompShg,Plywood,Plywood,BrkFace,031,TA,Gd,PConc,Gd,TA,Av,GLQ,0362,Unf,3,3,0362,GasA,Ex,Y,SBrkr,0003,3,3,0003,0,3,0,3,0,0,Gd,1,Typ,0,TA,Attchd,0629,Fin,7,537,TA,TA,Y,434,43,3,3,3,3,NA,NA,NA,3,2,7336,WD,Normal,389944
769,28,RM,48,5433,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,7.5Unf,5,5,0601,7330,Gable,CompShg,Persona1,Persona2,None,3,TA,TA,CBlock,TA,TA,No,Unf,3,Unf,3,217,217,GasA,Ex,Y,SBrkr,217,217,3,0191,3,3,7,3,4,0,TA,6,Typ,0,Gd,NA,NA,NA,3,3,NA,NA,Y,3,760,041,3,3,3,NA,NA,NA,3,5,7339,WD,Normal,326444
768,73,RL,NA,6263,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,5,8,0652,0652,Gable,CompShg,BrkFace,Persona1,None,3,TA,TA,CBlock,TA,TA,No,Rec,780,LwQ,543,160,0427,GasA,TA,Y,SBrkr,0417,3,3,0417,3,3,7,3,4,0,TA,2,Typ,0,Gd,Attchd,0652,Unf,7,182,TA,TA,Y,3,3,3,3,062,3,NA,NA,NA,3,6,7336,WD,Normal,383944
767,83,RM,53,03933,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,0.5Fin,8,5,0608,0683,Gable,CompShg,MetalSd,MetalSd,None,3,TA,Gd,PConc,Fa,TA,No,LwQ,595,Unf,3,3,595,GasA,TA,Y,SBrkr,655,595,3,0587,0,3,7,3,1,0,TA,2,Typ,3,NA,Detchd,0650,Unf,0,105,TA,TA,Y,3,3,065,3,3,3,NA,NA,Shed,0733,5,7303,WD,Normal,315444
766,53,RL,25,03017,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,2,8,7331,7331,Gable,CompShg,VinylSd,VinylSd,None,3,Gd,TA,PConc,Gd,TA,No,GLQ,585,Unf,3,433,685,GasA,Ex,Y,SBrkr,685,0079,3,7391,0,3,7,0,1,0,Gd,9,Typ,3,NA,BuiltIn,7331,RFn,7,509,TA,TA,Y,3,18,3,3,3,3,NA,NA,NA,3,0,7303,WD,Normal,211444
765,73,RM,83,5333,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,1,2,0681,7333,Gable,CompShg,MetalSd,MetalSd,None,3,TA,TA,CBlock,TA,TA,No,Unf,3,Unf,3,630,630,GasA,Ex,Y,SBrkr,630,3,3,630,3,3,0,3,7,0,TA,1,Typ,3,NA,Detchd,0681,Unf,0,790,Fa,TA,Y,3,3,3,3,3,3,NA,NA,NA,3,9,7339,WD,Normal,347544
754,53,RL,NA,07738,Pave,NA,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,5,9,0655,7332,Gable,CompShg,HdBoard,HdBoard,BrkFace,082,TA,TA,CBlock,TA,Fa,Gd,LwQ,859,Unf,3,751,947,GasA,Gd,Y,SBrkr,625,0000,3,7392,3,3,7,0,8,0,Gd,6,Typ,3,NA,Attchd,0655,Fin,7,111,TA,TA,Y,044,059,3,3,3,3,NA,NA,NA,3,2,7332,WD,Normal,367944
